tb18id,uid,sid,topID,quesID,quesAns
205,430,1016,2,prac_k2,"Big Cats:
Big cats are mostly solitary, with the exception of lions. Lions live and hunt in packs. The other types of cats are solitary because there is not enough prey to supply a large amount of cats in many locations. Cats communicate with each other through smells and body language. The smell occurs through urine or through deposited scents. For example, if a cat rubs against something, it deposits a scent. Cats use the position of their tail to communicate their mood. Cats have two layers of fur. This fur helps to keep them warm. The fur on their paws helps them to walk softly and, perhaps, stealthily. Cats have sharp claws and teeth, which is useful for hunting. 

Great apes:
There are four major types of great apes. The chimpanzee, which is one of the types, is most closely related to humans. In fact, chimpanzees are more related to humans than they are to gorillas. We share 99% of genes with them. They are able to learn languages, but they do not have the vocal range to produce those sounds. Gorillas are the larges of great apes. They weigh up to 440 lbs, and the males can weigh twice as much as females."
206,431,2012,2,prac_k2,"Cats have retractable claws.
Wild horses are found in the steppes of central Europe. 
Zebras live in Africa
THere are several types of apes - gorillas, bonobos, chimpanzees among others.
The bonobo families are led by the females.
Most apes do not live in groups, although the adults may stay with the young for a while.
"
207,432,2013,2,prac_k2,"Wild horses date back 6000 years, they are nearly extinct. Zebras are native to Africa. Great apes are nearest to humans, the new born gorilla is half the weight of a human baby, the full grown gorilla can weigh up to 440 lbs. Big  cats are devided into 3 groups. The lions are solitary, the females live with the children. The bonobos are the most social.  They live with their children.  They cannot speak dues to the construction of their throats. The cats have two layers of fur and loose skin to prevent them from being caught. They have retractable claws,their feet are covered with fur to  keep their prey from hearing them come upon them. They have round ears. They leave their scent to mark their territory. The gorillas are too heavy to hang around tree tops. Lions roar after they kill and after they eat. The males live alone, the females live with their off -spring. The gorillas do not have fingers or toes. "
208,435,2015,2,prac_k2,"Wild horses including zebras, asses, and horses known as equids have been known to be in existence for 6000 years .Wild horses are in danger of becoming extinct because of climate changes. Equids can be found on the steppes of Asia, the plains of Africa. Wild horses are not found in Antartica or Australia. Horses have been tamed by humans. "
209,436,1018,2,prac_k2,YAY
210,437,2016,2,prac_k2,"Cats exist naturally everywhere in the world except Australia and 
antarctica.  They can be traced back 20 million years.  They vary in size and can run, jump, swim and can be very agile and fast.  Domestic cats are the smallest, and tigers are the largest known.  They have changed in size and physical characteristics over time depending on their habitat.
The wild horse is about 6000 years old.  The family includes horses, zebras and asses.  They have become domesticated for riding and transporting goods. They are world-wide in their distribution.
Great Apes are the closest living relatives of man.  The DNA of chimpanzees and man are 99 % the same.  The largest are the apes        
(potentially weighing several hundred pounds) and chimpanzees are the smallest, about the size of a 12-year-old human child at maturity.  Many apes live and graze in trees, but the largest ones are too heavy to climb.  Chimps and bonobos have learned languages with which to communicate with humans.  Apes live in family groups and use tools in their everyday lives."
211,438,2017,2,prac_k2,prac
212,440,2019,2,prac_k2,they communicate w/ears  & tails.  Leave scents by rubbing agaiinst trees. they live alone as not enough food to get for a group. have retractable claws. have two coats of fur. do not live in Austrialia and one other that starts w/A. their mood is given by ears. their color helps camoflauge them . lions roar in the evening. they are also the largest of the cats. only time they get together is to mate. the cat family includes lions tigers
213,441,2020,2,prac_k2,"38 groups of cats
they are in the Felidae group
big cats live alone except lions who live in family group
females raise cubs alone
cats mark their territory
they have rounded ears which make them very sensitive to sounds
they can hear sounds in several directions
coats have two layers
one short and soft
outer one longer and rougher
skin is loose so they are hard to pick up
coats help them keep in body heat 
cats are not on Australia or Antartica
they communicate with other cats by sounds and body movements
lion roars when it is done eating
claws are retractable 
their coloring helps to camaflouge them
they have soft fur around their pads to help protect their claws
big cats male and female only get together when they mate
females have a smaller hunting area
territories are marked off by urine sprays
"
214,442,f,2,prac_k2,d
215,441,2020,2,prac_k2,1
216,441,2020,2,prac_k2,a
217,211,test,2,prac_k2,test
218,1,A3JI3B5GTVA95F,2,prac_k2,test
219,443,123,2,prac_k2,test
220,444,1234,2,prac_k2,test
221,480,1234,2,prac_k2,test
222,483,1234,2,prac_k2,test
223,490,12345,2,prac_k2,test
224,492,aaa,2,prac_k2,test
225,494,cy1,2,prac_k2,test
226,495,cy2,2,prac_k2,test-cy2
227,496,cy3,2,prac_k2,test
228,497,cy4,2,prac_k2,test-cy4
229,498,cy4,2,prac_k2,test-cy4
230,499,cy4,2,prac_k2,t
231,500,cy4,2,prac_k2,test
232,501,cy5,2,prac_k2,test
233,502,cy5,2,prac_k2,test-cy5
234,503,cy6,2,prac_k2,test_cy6
235,506,cy6,2,prac_k2,testcy6
236,510,cy6,2,prac_k2,t
237,527,cy11,2,prac_k2,test
238,528,cy11,2,prac_k2,test
239,531,cy11,2,prac_k2,test
240,534,cy11,2,prac_k2,test
241,535,cy11,2,prac_k2,test
242,536,cy11,2,prac_k2,test
243,537,cy22,2,prac_k2,test
244,538,cy22,2,prac_k2,test
245,539,cy33,2,prac_k2,test
246,540,cy33,2,prac_k2,test
247,542,cy33,2,prac_k2,test
248,543,cy33,2,prac_k2,ttt
249,544,cy33,2,prac_k2,t
250,545,cy33,2,prac_k2,tt
251,546,cy33,2,prac_k2,t
252,547,cy33,2,prac_k2,test
253,548,cy33,2,prac_k2,test
254,549,cy33,2,prac_k2,t
255,550,cy44,2,prac_k2,tttt
256,551,cy44,2,prac_k2,tttt
257,552,cy44,2,prac_k2,ttt
258,553,cy44,2,prac_k2,ttttt
259,554,cy44,2,prac_k2,ttttt
260,555,cy55,2,prac_k2,ttttttttt
261,556,cy55,2,prac_k2,test
262,557,cy55,2,prac_k2,test
263,558,cy66,2,prac_k2,test
264,559,cy55,2,prac_k2,t
265,560,cy66,2,prac_k2,t
266,561,cy66,2,prac_k2,y
267,562,cy666,2,prac_k2,ty
268,563,cy666,2,prac_k2,tyy
269,564,cy77,2,prac_k2,tttt
270,566,cy555,2,prac_k2,ty
271,567,cy33,2,prac_k2,y
272,568,cy88,2,prac_k2,yu
273,569,cy11,2,prac_k2,uytiil
274,570,cy55,2,prac_k2,3
275,571,cy22,2,prac_k2,f
276,572,cy99,2,prac_k2,yuu
277,573,cy55,2,prac_k2,gfj
278,574,cy100,2,prac_k2,yyyy
279,575,qwe,2,prac_k2,gre
280,588,12345,2,prac_k2,"adsfghjnm,"
281,590,test,2,prac_k2,test
282,592,12345,2,prac_k2,SADFGHqasdfghjkgfxdzZXCvbnbvcx
283,593,12345,2,prac_k2,asdgfafsdbf
